FECHA HECHO,CANTIDAD
04/04/2023,0.08
04/04/2023,0.0646
04/04/2023,0.04
05/04/2023,0.48
05/04/2023,0.32
05/04/2023,0.0887
05/04/2023,0.088
05/04/2023,0.0838
05/04/2023,0.0432
05/04/2023,0.03
05/04/2023,0.022
05/04/2023,0.001
06/04/2023,0.1
06/04/2023,0.09
06/04/2023,0.087
06/04/2023,0.0839
06/04/2023,0.0743
06/04/2023,0.04
06/04/2023,0.03
07/04/2023,0.1765
07/04/2023,0.084
07/04/2023,0.07
07/04/2023,0.0506
07/04/2023,0.0453
07/04/2023,0.0316
08/04/2023,0.1843
08/04/2023,0.1032
08/04/2023,0.09
08/04/2023,0.08
08/04/2023,0.075
08/04/2023,0.045
08/04/2023,0.0351
08/04/2023,0.0233
09/04/2023,0.0979
09/04/2023,0.0736
09/04/2023,0.0457
09/04/2023,0.0215
09/04/2023,0.02
10/04/2023,0.2691
10/04/2023,0.0649
10/04/2023,0.026
11/04/2023,1.153
11/04/2023,0.1308
11/04/2023,0.11
11/04/2023,0.032
12/04/2023,5.044
12/04/2023,5.0
12/04/2023,0.1
12/04/2023,0.1
12/04/2023,0.0855
12/04/2023,0.07
12/04/2023,0.055
12/04/2023,0.05
12/04/2023,0.04
12/04/2023,0.04
12/04/2023,0.04
12/04/2023,0.038
12/04/2023,0.03
12/04/2023,0.03
12/04/2023,0.0182
13/04/2023,0.366
13/04/2023,0.354
13/04/2023,0.19
13/04/2023,0.188
13/04/2023,0.16
13/04/2023,0.15
13/04/2023,0.072
13/04/2023,0.054
13/04/2023,0.0438
13/04/2023,0.0268
14/04/2023,0.289
14/04/2023,0.212
14/04/2023,0.1905
14/04/2023,0.188
14/04/2023,0.0964
14/04/2023,0.0891
14/04/2023,0.088
14/04/2023,0.07
14/04/2023,0.06
14/04/2023,0.04
14/04/2023,0.007
15/04/2023,0.45
15/04/2023,0.1296
15/04/2023,0.04
15/04/2023,0.04
15/04/2023,0.0275
16/04/2023,0.486
16/04/2023,0.235
16/04/2023,0.2
16/04/2023,0.12
16/04/2023,0.06
16/04/2023,0.042
16/04/2023,0.022
17/04/2023,0.423
17/04/2023,0.3
17/04/2023,0.229
17/04/2023,0.14
17/04/2023,0.1343
17/04/2023,0.1012
17/04/2023,0.0953
17/04/2023,0.095
17/04/2023,0.078
17/04/2023,0.06
17/04/2023,0.0511
17/04/2023,0.05
17/04/2023,0.05
17/04/2023,0.028
18/04/2023,2.0
18/04/2023,0.7
18/04/2023,0.33
18/04/2023,0.17
18/04/2023,0.11
18/04/2023,0.1
18/04/2023,0.1
18/04/2023,0.0834
18/04/2023,0.0626
18/04/2023,0.062
18/04/2023,0.045
18/04/2023,0.03
18/04/2023,0.0293
18/04/2023,0.028
19/04/2023,16.8
19/04/2023,0.0595
19/04/2023,0.0405
19/04/2023,0.04
19/04/2023,0.001
20/04/2023,9.192
20/04/2023,0.4999
20/04/2023,0.4
20/04/2023,0.389
20/04/2023,0.2386
20/04/2023,0.12
20/04/2023,0.12
20/04/2023,0.1006
20/04/2023,0.08
20/04/2023,0.07
20/04/2023,0.06
20/04/2023,0.03
20/04/2023,0.0298
20/04/2023,0.0266
21/04/2023,2.0
21/04/2023,0.2657
21/04/2023,0.24
21/04/2023,0.2371
21/04/2023,0.184
21/04/2023,0.165
21/04/2023,0.12
21/04/2023,0.1014
21/04/2023,0.0596
21/04/2023,0.0513
21/04/2023,0.05
21/04/2023,0.045
21/04/2023,0.045
21/04/2023,0.02
22/04/2023,0.2705
23/04/2023,0.0497
23/04/2023,0.024
24/04/2023,3.06
24/04/2023,2.0
24/04/2023,0.596
24/04/2023,0.25
24/04/2023,0.243
24/04/2023,0.187
24/04/2023,0.13
24/04/2023,0.13
24/04/2023,0.12
24/04/2023,0.12
24/04/2023,0.1197
24/04/2023,0.08
24/04/2023,0.08
24/04/2023,0.06
24/04/2023,0.055
24/04/2023,0.03
25/04/2023,4.0
25/04/2023,0.306
25/04/2023,0.2728
25/04/2023,0.202
25/04/2023,0.1765
25/04/2023,0.13
25/04/2023,0.125
25/04/2023,0.125
25/04/2023,0.085
25/04/2023,0.08
25/04/2023,0.0528
25/04/2023,0.05
25/04/2023,0.0495
25/04/2023,0.04
25/04/2023,0.0365
26/04/2023,2.3
26/04/2023,0.25
26/04/2023,0.2068
26/04/2023,0.175
26/04/2023,0.138
26/04/2023,0.1336
26/04/2023,0.1
26/04/2023,0.0429
26/04/2023,0.0428
26/04/2023,0.0355
26/04/2023,0.0349
27/04/2023,0.225
27/04/2023,0.2
27/04/2023,0.198
27/04/2023,0.15
27/04/2023,0.129
27/04/2023,0.11
27/04/2023,0.1
27/04/2023,0.1
27/04/2023,0.0846
27/04/2023,0.08
27/04/2023,0.052
27/04/2023,0.05
27/04/2023,0.04
27/04/2023,0.0356
27/04/2023,0.02
27/04/2023,0.0056
27/04/2023,0.001
28/04/2023,0.568
28/04/2023,0.0834
28/04/2023,0.071
28/04/2023,0.0282
29/04/2023,0.5302
30/04/2023,6.0
30/04/2023,0.291
30/04/2023,0.1
30/04/2023,0.0813
30/04/2023,0.08
30/04/2023,0.065
30/04/2023,0.035
01/05/2023,0.12
01/05/2023,0.0473
01/05/2023,0.033
02/05/2023,0.252
02/05/2023,0.2257
02/05/2023,0.2106
02/05/2023,0.2
02/05/2023,0.15
02/05/2023,0.1029
02/05/2023,0.05
02/05/2023,0.0366
02/05/2023,0.0356
02/05/2023,0.03
02/05/2023,0.03
02/05/2023,0.013
02/05/2023,0.001
03/05/2023,13.5
03/05/2023,2.5
03/05/2023,0.5
03/05/2023,0.5
03/05/2023,0.25
03/05/2023,0.177
03/05/2023,0.1577
03/05/2023,0.122
03/05/2023,0.1
03/05/2023,0.096
03/05/2023,0.075
03/05/2023,0.0672
03/05/2023,0.05
03/05/2023,0.04
03/05/2023,0.04
03/05/2023,0.03
04/05/2023,2.865
04/05/2023,0.24
04/05/2023,0.1344
04/05/2023,0.1094
04/05/2023,0.078
04/05/2023,0.06
04/05/2023,0.06
04/05/2023,0.0524
04/05/2023,0.0334
04/05/2023,0.025
04/05/2023,0.0225
05/05/2023,9.353
05/05/2023,0.26
05/05/2023,0.25
05/05/2023,0.2
05/05/2023,0.162
05/05/2023,0.15
05/05/2023,0.09
05/05/2023,0.082
05/05/2023,0.08
05/05/2023,0.065
05/05/2023,0.06
05/05/2023,0.04
05/05/2023,0.038
05/05/2023,0.031
05/05/2023,0.01
06/05/2023,7.0
06/05/2023,0.25
06/05/2023,0.1552
06/05/2023,0.12
06/05/2023,0.1054
06/05/2023,0.1
06/05/2023,0.1
06/05/2023,0.053
06/05/2023,0.05
06/05/2023,0.03
06/05/2023,0.012
07/05/2023,0.75
07/05/2023,0.1001
07/05/2023,0.07
07/05/2023,0.05
07/05/2023,0.046
07/05/2023,0.0443
07/05/2023,0.02
08/05/2023,6.11
08/05/2023,4.0
08/05/2023,0.2
08/05/2023,0.2
08/05/2023,0.12
08/05/2023,0.12
08/05/2023,0.1168
08/05/2023,0.1
08/05/2023,0.09
08/05/2023,0.06
08/05/2023,0.06
08/05/2023,0.05
08/05/2023,0.0475
08/05/2023,0.0294
09/05/2023,0.96
09/05/2023,0.6
09/05/2023,0.35
09/05/2023,0.25
09/05/2023,0.1871
09/05/2023,0.176
09/05/2023,0.0848
09/05/2023,0.0696
09/05/2023,0.06
09/05/2023,0.05
09/05/2023,0.0381
09/05/2023,0.0368
09/05/2023,0.0269
10/05/2023,2.92
10/05/2023,0.7111
10/05/2023,0.4687
10/05/2023,0.3721
10/05/2023,0.3
10/05/2023,0.0981
10/05/2023,0.0919
10/05/2023,0.0792
10/05/2023,0.0771
10/05/2023,0.0657
10/05/2023,0.06
10/05/2023,0.0474
10/05/2023,0.031
11/05/2023,0.5
11/05/2023,0.5
11/05/2023,0.4
11/05/2023,0.2475
11/05/2023,0.1
11/05/2023,0.1
11/05/2023,0.07
11/05/2023,0.051
11/05/2023,0.0464
11/05/2023,0.0287
12/05/2023,4.0
12/05/2023,0.3255
12/05/2023,0.3092
12/05/2023,0.25
12/05/2023,0.2
12/05/2023,0.16
12/05/2023,0.14
12/05/2023,0.1228
12/05/2023,0.12
12/05/2023,0.08
12/05/2023,0.0667
12/05/2023,0.0525
12/05/2023,0.035
13/05/2023,0.5
13/05/2023,0.29
13/05/2023,0.15
13/05/2023,0.12
13/05/2023,0.1081
13/05/2023,0.09
13/05/2023,0.06
13/05/2023,0.06
13/05/2023,0.0516
14/05/2023,0.063
14/05/2023,0.05
15/05/2023,1.27
15/05/2023,0.6288
15/05/2023,0.2573
15/05/2023,0.2
15/05/2023,0.196
15/05/2023,0.12
15/05/2023,0.1
15/05/2023,0.0492
15/05/2023,0.03
15/05/2023,0.03
15/05/2023,0.028
15/05/2023,0.02
16/05/2023,2.5371
16/05/2023,0.44
16/05/2023,0.28
16/05/2023,0.28
16/05/2023,0.2123
16/05/2023,0.1468
16/05/2023,0.094
16/05/2023,0.0888
16/05/2023,0.0702
16/05/2023,0.0684
16/05/2023,0.0601
16/05/2023,0.06
16/05/2023,0.0311
16/05/2023,0.03
16/05/2023,0.015
17/05/2023,109.054
17/05/2023,0.0786
17/05/2023,0.077
17/05/2023,0.072
17/05/2023,0.0621
17/05/2023,0.055
17/05/2023,0.0478
17/05/2023,0.0419
17/05/2023,0.04
17/05/2023,0.038
17/05/2023,0.0364
17/05/2023,0.0112
18/05/2023,0.8
18/05/2023,0.25
18/05/2023,0.09
18/05/2023,0.0808
18/05/2023,0.08
18/05/2023,0.068
18/05/2023,0.06
18/05/2023,0.05
18/05/2023,0.042
18/05/2023,0.04
18/05/2023,0.033
18/05/2023,0.03
19/05/2023,0.811
19/05/2023,0.22
19/05/2023,0.208
19/05/2023,0.2
19/05/2023,0.15
19/05/2023,0.1071
19/05/2023,0.1
19/05/2023,0.06
19/05/2023,0.03
20/05/2023,2.5
20/05/2023,0.6
20/05/2023,0.4833
20/05/2023,0.1215
20/05/2023,0.0611
20/05/2023,0.0592
21/05/2023,0.5
21/05/2023,0.295
21/05/2023,0.2559
21/05/2023,0.2
21/05/2023,0.2
21/05/2023,0.116
21/05/2023,0.1089
21/05/2023,0.1
21/05/2023,0.088
21/05/2023,0.075
21/05/2023,0.045
21/05/2023,0.0261
22/05/2023,0.4
22/05/2023,0.1647
22/05/2023,0.0676
22/05/2023,0.06
22/05/2023,0.042
22/05/2023,0.035
23/05/2023,2.51
23/05/2023,0.1902
23/05/2023,0.108
23/05/2023,0.0856
23/05/2023,0.0808
23/05/2023,0.08
23/05/2023,0.0245
23/05/2023,0.008
23/05/2023,0.001
24/05/2023,10.92
24/05/2023,1.9992
24/05/2023,1.0
24/05/2023,0.663
24/05/2023,0.505
24/05/2023,0.4165
24/05/2023,0.25
24/05/2023,0.18
24/05/2023,0.08
24/05/2023,0.0792
24/05/2023,0.0618
24/05/2023,0.055
24/05/2023,0.0524
24/05/2023,0.047
24/05/2023,0.034
24/05/2023,0.0321
25/05/2023,0.8
25/05/2023,0.1835
25/05/2023,0.1536
25/05/2023,0.0417
25/05/2023,0.0408
25/05/2023,0.025
26/05/2023,1.2
26/05/2023,0.18
26/05/2023,0.18
26/05/2023,0.1593
26/05/2023,0.12
26/05/2023,0.0661
26/05/2023,0.048
26/05/2023,0.0383
26/05/2023,0.037
26/05/2023,0.02
27/05/2023,0.2378
27/05/2023,0.1404
27/05/2023,0.0792
27/05/2023,0.072
27/05/2023,0.04
28/05/2023,0.325
28/05/2023,0.2777
28/05/2023,0.18
28/05/2023,0.1137
28/05/2023,0.05
28/05/2023,0.05
28/05/2023,0.0447
28/05/2023,0.0413
28/05/2023,0.0386
29/05/2023,0.8
29/05/2023,0.354
29/05/2023,0.1291
29/05/2023,0.0982
29/05/2023,0.093
29/05/2023,0.0812
29/05/2023,0.0808
29/05/2023,0.08
29/05/2023,0.0705
29/05/2023,0.065
29/05/2023,0.0584
29/05/2023,0.0456
29/05/2023,0.0364
30/05/2023,134.25
30/05/2023,0.63
30/05/2023,0.18
30/05/2023,0.1534
30/05/2023,0.11
30/05/2023,0.1
30/05/2023,0.085
30/05/2023,0.081
30/05/2023,0.07
30/05/2023,0.0435
30/05/2023,0.023
30/05/2023,0.02
30/05/2023,0.001
31/05/2023,0.4052
31/05/2023,0.3
31/05/2023,0.25
31/05/2023,0.13
31/05/2023,0.1202
31/05/2023,0.102
31/05/2023,0.0736
31/05/2023,0.07
31/05/2023,0.06
31/05/2023,0.05
31/05/2023,0.0494
31/05/2023,0.0407
31/05/2023,0.04
31/05/2023,0.0384
31/05/2023,0.03
01/06/2023,0.153
01/06/2023,0.0607
01/06/2023,0.06
01/06/2023,0.046
01/06/2023,0.0448
01/06/2023,0.04
01/06/2023,0.0316
01/06/2023,0.03
01/06/2023,0.03
01/06/2023,0.025
02/06/2023,0.208
02/06/2023,0.1805
02/06/2023,0.175
02/06/2023,0.1707
02/06/2023,0.1455
02/06/2023,0.09
02/06/2023,0.05
02/06/2023,0.049
02/06/2023,0.035
02/06/2023,0.03
02/06/2023,0.012
03/06/2023,0.1164
03/06/2023,0.1
03/06/2023,0.0691
03/06/2023,0.053
03/06/2023,0.044
03/06/2023,0.0438
04/06/2023,0.3439
04/06/2023,0.096
04/06/2023,0.0864
04/06/2023,0.054
05/06/2023,0.4997
05/06/2023,0.4971
05/06/2023,0.44
05/06/2023,0.1
05/06/2023,0.04
05/06/2023,0.03
05/06/2023,0.03
05/06/2023,0.028
05/06/2023,0.026
05/06/2023,0.0186
06/06/2023,1460.0
06/06/2023,1.99
06/06/2023,0.49
06/06/2023,0.423
06/06/2023,0.3655
06/06/2023,0.347
06/06/2023,0.1416
06/06/2023,0.0713
06/06/2023,0.052
06/06/2023,0.0517
06/06/2023,0.051
06/06/2023,0.0459
06/06/2023,0.0421
06/06/2023,0.04
06/06/2023,0.035
06/06/2023,0.0133
07/06/2023,5.947
07/06/2023,0.69
07/06/2023,0.43
07/06/2023,0.21
07/06/2023,0.17
07/06/2023,0.15
07/06/2023,0.12
07/06/2023,0.08
07/06/2023,0.08
07/06/2023,0.078
07/06/2023,0.07
07/06/2023,0.0673
07/06/2023,0.066
07/06/2023,0.062
07/06/2023,0.0581
07/06/2023,0.0493
07/06/2023,0.045
07/06/2023,0.035
08/06/2023,0.131
08/06/2023,0.1
08/06/2023,0.08
08/06/2023,0.05
08/06/2023,0.0492
08/06/2023,0.0464
08/06/2023,0.045
08/06/2023,0.028
08/06/2023,0.02
09/06/2023,2.1038
09/06/2023,0.5
09/06/2023,0.351
09/06/2023,0.156
09/06/2023,0.1
09/06/2023,0.072
10/06/2023,0.064
10/06/2023,0.0429
10/06/2023,0.04
10/06/2023,0.0367
11/06/2023,0.6385
11/06/2023,0.5061
11/06/2023,0.1944
11/06/2023,0.08
11/06/2023,0.06
12/06/2023,0.2507
12/06/2023,0.1776
12/06/2023,0.15
12/06/2023,0.095
12/06/2023,0.0858
12/06/2023,0.08
12/06/2023,0.068
12/06/2023,0.0577
13/06/2023,1.3
13/06/2023,0.3852
13/06/2023,0.31
13/06/2023,0.3
13/06/2023,0.1651
13/06/2023,0.1305
13/06/2023,0.0711
14/06/2023,0.2
14/06/2023,0.1444
14/06/2023,0.125
14/06/2023,0.1171
14/06/2023,0.115
14/06/2023,0.1
14/06/2023,0.07
14/06/2023,0.07
14/06/2023,0.06
14/06/2023,0.059
14/06/2023,0.044
14/06/2023,0.04
14/06/2023,0.04
14/06/2023,0.04
14/06/2023,0.0368
15/06/2023,5.7158
15/06/2023,1.2
15/06/2023,0.2823
15/06/2023,0.1972
15/06/2023,0.1091
15/06/2023,0.1
15/06/2023,0.087
15/06/2023,0.0645
15/06/2023,0.06
15/06/2023,0.0416
15/06/2023,0.033
15/06/2023,0.0309
15/06/2023,0.013
16/06/2023,0.4987
16/06/2023,0.4916
16/06/2023,0.304
16/06/2023,0.112
16/06/2023,0.0902
16/06/2023,0.0899
16/06/2023,0.043
16/06/2023,0.035
16/06/2023,0.035
16/06/2023,0.005
17/06/2023,0.125
17/06/2023,0.12
17/06/2023,0.06
17/06/2023,0.053
17/06/2023,0.0475
17/06/2023,0.04
18/06/2023,0.988
18/06/2023,0.5
18/06/2023,0.0845
19/06/2023,0.2
19/06/2023,0.175
19/06/2023,0.1
19/06/2023,0.07
19/06/2023,0.064
19/06/2023,0.0625
19/06/2023,0.05
19/06/2023,0.05
19/06/2023,0.04
19/06/2023,0.038
19/06/2023,0.024
20/06/2023,228.665
20/06/2023,0.8
20/06/2023,0.565
20/06/2023,0.16
20/06/2023,0.134
20/06/2023,0.12
20/06/2023,0.1093
20/06/2023,0.1
20/06/2023,0.07
20/06/2023,0.054
20/06/2023,0.0507
20/06/2023,0.04
20/06/2023,0.04
20/06/2023,0.035
20/06/2023,0.032
20/06/2023,0.027
20/06/2023,0.02
21/06/2023,32.6
21/06/2023,1.0
21/06/2023,0.25
21/06/2023,0.1739
21/06/2023,0.0571
21/06/2023,0.05
21/06/2023,0.0423
21/06/2023,0.0423
21/06/2023,0.04
21/06/2023,0.04
21/06/2023,0.0328
21/06/2023,0.03
22/06/2023,0.4031
22/06/2023,0.126
22/06/2023,0.09
22/06/2023,0.06
22/06/2023,0.0594
22/06/2023,0.0455
22/06/2023,0.043
22/06/2023,0.001
23/06/2023,0.23
23/06/2023,0.2
23/06/2023,0.1
23/06/2023,0.0983
23/06/2023,0.088
23/06/2023,0.0831
23/06/2023,0.08
23/06/2023,0.0795
23/06/2023,0.075
23/06/2023,0.07
23/06/2023,0.065
23/06/2023,0.06
23/06/2023,0.0577
23/06/2023,0.0432
23/06/2023,0.04
23/06/2023,0.04
23/06/2023,0.035
23/06/2023,0.03
23/06/2023,0.028
24/06/2023,0.15
24/06/2023,0.0816
24/06/2023,0.061
24/06/2023,0.04
24/06/2023,0.0361
24/06/2023,0.036
24/06/2023,0.029
25/06/2023,0.6
25/06/2023,0.1
25/06/2023,0.08
25/06/2023,0.08
25/06/2023,0.052
25/06/2023,0.048
25/06/2023,0.04
25/06/2023,0.035
25/06/2023,0.025
25/06/2023,0.0118
26/06/2023,2.6601
26/06/2023,0.25
26/06/2023,0.1245
26/06/2023,0.095
26/06/2023,0.087
26/06/2023,0.075
26/06/2023,0.07
26/06/2023,0.07
26/06/2023,0.0609
26/06/2023,0.0504
26/06/2023,0.045
26/06/2023,0.0384
26/06/2023,0.0266
27/06/2023,0.5
27/06/2023,0.4
27/06/2023,0.25
27/06/2023,0.15
27/06/2023,0.14
27/06/2023,0.1347
27/06/2023,0.121
27/06/2023,0.102
27/06/2023,0.0886
27/06/2023,0.078
27/06/2023,0.0661
27/06/2023,0.0502
27/06/2023,0.039
27/06/2023,0.0384
27/06/2023,0.021
27/06/2023,0.02
28/06/2023,2.519
28/06/2023,2.345
28/06/2023,0.424
28/06/2023,0.3026
28/06/2023,0.1472
28/06/2023,0.1173
28/06/2023,0.1142
28/06/2023,0.098
28/06/2023,0.0913
28/06/2023,0.0868
28/06/2023,0.084
28/06/2023,0.08
28/06/2023,0.08
28/06/2023,0.0774
28/06/2023,0.0652
28/06/2023,0.063
28/06/2023,0.054
28/06/2023,0.0357
29/06/2023,0.4819
29/06/2023,0.2511
29/06/2023,0.15
29/06/2023,0.07
29/06/2023,0.07
29/06/2023,0.05
29/06/2023,0.046
29/06/2023,0.0396
29/06/2023,0.038
29/06/2023,0.035
29/06/2023,0.03
30/06/2023,0.3705
30/06/2023,0.3036
30/06/2023,0.1399
30/06/2023,0.12
30/06/2023,0.1
30/06/2023,0.1
30/06/2023,0.0934
30/06/2023,0.0856
30/06/2023,0.08
30/06/2023,0.0705
30/06/2023,0.0616
30/06/2023,0.045
30/06/2023,0.04
30/06/2023,0.0354
30/06/2023,0.0141
01/07/2023,0.12
01/07/2023,0.0726
01/07/2023,0.0526
01/07/2023,0.0249
01/07/2023,0.0166
02/07/2023,0.214
02/07/2023,0.1232
02/07/2023,0.12
02/07/2023,0.1078
02/07/2023,0.097
02/07/2023,0.086
02/07/2023,0.08
02/07/2023,0.0761
02/07/2023,0.06
02/07/2023,0.05
02/07/2023,0.035
03/07/2023,0.1
03/07/2023,0.08
03/07/2023,0.0588
03/07/2023,0.057
03/07/2023,0.05
03/07/2023,0.042
03/07/2023,0.025
04/07/2023,4.401
04/07/2023,2.0123
04/07/2023,1.57
04/07/2023,0.9745
04/07/2023,0.58
04/07/2023,0.55
04/07/2023,0.5
04/07/2023,0.3357
04/07/2023,0.2752
04/07/2023,0.14
04/07/2023,0.115
04/07/2023,0.0648
04/07/2023,0.0616
04/07/2023,0.0544
04/07/2023,0.04
04/07/2023,0.0304
04/07/2023,0.0074
05/07/2023,0.9788
05/07/2023,0.8273
05/07/2023,0.554
05/07/2023,0.092
05/07/2023,0.0608
05/07/2023,0.055
05/07/2023,0.04
05/07/2023,0.04
05/07/2023,0.036
05/07/2023,0.036
06/07/2023,0.5048
06/07/2023,0.467
06/07/2023,0.35
06/07/2023,0.2281
06/07/2023,0.189
06/07/2023,0.093
06/07/2023,0.077
06/07/2023,0.0558
06/07/2023,0.055
06/07/2023,0.052
06/07/2023,0.05
06/07/2023,0.045
06/07/2023,0.035
06/07/2023,0.0315
07/07/2023,1.287
07/07/2023,0.926
07/07/2023,0.9084
07/07/2023,0.5
07/07/2023,0.25
07/07/2023,0.2286
07/07/2023,0.22
07/07/2023,0.1993
07/07/2023,0.17
07/07/2023,0.1311
07/07/2023,0.125
07/07/2023,0.113
07/07/2023,0.0944
07/07/2023,0.09
07/07/2023,0.07
07/07/2023,0.0671
07/07/2023,0.06
07/07/2023,0.05
07/07/2023,0.0484
07/07/2023,0.045
07/07/2023,0.0308
07/07/2023,0.03
07/07/2023,0.03
07/07/2023,0.025
07/07/2023,0.019
07/07/2023,0.0048
08/07/2023,2.0096
08/07/2023,0.1543
08/07/2023,0.15
08/07/2023,0.13
08/07/2023,0.1096
08/07/2023,0.087
08/07/2023,0.0652
08/07/2023,0.0384
08/07/2023,0.02
09/07/2023,0.187
09/07/2023,0.1386
09/07/2023,0.1265
09/07/2023,0.1193
09/07/2023,0.1118
09/07/2023,0.1093
09/07/2023,0.1003
09/07/2023,0.096
09/07/2023,0.0814
09/07/2023,0.06
09/07/2023,0.0571
09/07/2023,0.0541
09/07/2023,0.0462
09/07/2023,0.04
09/07/2023,0.0386
09/07/2023,0.0324
09/07/2023,0.0302
09/07/2023,0.03
09/07/2023,0.03
09/07/2023,0.004
10/07/2023,0.225
10/07/2023,0.1524
10/07/2023,0.12
10/07/2023,0.0817
10/07/2023,0.08
10/07/2023,0.07
10/07/2023,0.0684
10/07/2023,0.063
10/07/2023,0.063
10/07/2023,0.0506
10/07/2023,0.0288
10/07/2023,0.0288
11/07/2023,0.5853
11/07/2023,0.25
11/07/2023,0.237
11/07/2023,0.155
11/07/2023,0.1328
11/07/2023,0.1326
11/07/2023,0.12
11/07/2023,0.1
11/07/2023,0.09
11/07/2023,0.0847
11/07/2023,0.075
11/07/2023,0.0723
11/07/2023,0.0723
11/07/2023,0.06
11/07/2023,0.0494
11/07/2023,0.0481
11/07/2023,0.04
11/07/2023,0.039
11/07/2023,0.03
11/07/2023,0.026
11/07/2023,0.025
11/07/2023,0.003
12/07/2023,2.802
12/07/2023,0.9971
12/07/2023,0.5
12/07/2023,0.232
12/07/2023,0.2
12/07/2023,0.2
12/07/2023,0.13
12/07/2023,0.12
12/07/2023,0.1
12/07/2023,0.0961
12/07/2023,0.06
12/07/2023,0.0594
12/07/2023,0.0551
12/07/2023,0.05
12/07/2023,0.0449
12/07/2023,0.04
12/07/2023,0.0365
12/07/2023,0.036
12/07/2023,0.03
12/07/2023,0.0232
13/07/2023,1.721
13/07/2023,0.3
13/07/2023,0.2
13/07/2023,0.17
13/07/2023,0.1422
13/07/2023,0.1352
13/07/2023,0.1
13/07/2023,0.1
13/07/2023,0.0945
13/07/2023,0.0667
13/07/2023,0.0546
13/07/2023,0.05
13/07/2023,0.0455
13/07/2023,0.042
13/07/2023,0.042
13/07/2023,0.04
13/07/2023,0.035
13/07/2023,0.0335
13/07/2023,0.03
14/07/2023,0.25
14/07/2023,0.088
14/07/2023,0.08
14/07/2023,0.08
14/07/2023,0.071
14/07/2023,0.06
14/07/2023,0.06
14/07/2023,0.06
14/07/2023,0.05
14/07/2023,0.045
14/07/2023,0.044
14/07/2023,0.0414
14/07/2023,0.0336
15/07/2023,0.2
15/07/2023,0.1425
15/07/2023,0.1
15/07/2023,0.1
15/07/2023,0.08
15/07/2023,0.075
15/07/2023,0.0745
15/07/2023,0.07
15/07/2023,0.07
15/07/2023,0.0682
15/07/2023,0.0643
15/07/2023,0.0586
15/07/2023,0.05
15/07/2023,0.04
15/07/2023,0.04
16/07/2023,0.8869
16/07/2023,0.22
16/07/2023,0.213
16/07/2023,0.2
16/07/2023,0.1898
16/07/2023,0.1708
16/07/2023,0.11
16/07/2023,0.1033
16/07/2023,0.1
17/07/2023,0.64
17/07/2023,0.5
17/07/2023,0.19
17/07/2023,0.0838
17/07/2023,0.08
17/07/2023,0.0787
17/07/2023,0.07
17/07/2023,0.07
17/07/2023,0.07
17/07/2023,0.068
17/07/2023,0.06
17/07/2023,0.056
17/07/2023,0.032
17/07/2023,0.02
17/07/2023,0.017
17/07/2023,0.015
18/07/2023,4.486
18/07/2023,0.2
18/07/2023,0.1871
18/07/2023,0.1862
18/07/2023,0.1703
18/07/2023,0.1661
18/07/2023,0.0908
18/07/2023,0.0781
18/07/2023,0.068
18/07/2023,0.055
18/07/2023,0.05
18/07/2023,0.05
18/07/2023,0.044
18/07/2023,0.0403
18/07/2023,0.04
18/07/2023,0.035
18/07/2023,0.0325
18/07/2023,0.029
18/07/2023,0.024
19/07/2023,1.17
19/07/2023,0.93
19/07/2023,0.3131
19/07/2023,0.25
19/07/2023,0.15
19/07/2023,0.127
19/07/2023,0.1
19/07/2023,0.085
19/07/2023,0.082
19/07/2023,0.08
19/07/2023,0.076
19/07/2023,0.065
19/07/2023,0.0573
19/07/2023,0.045
20/07/2023,0.1743
20/07/2023,0.1739
20/07/2023,0.154
20/07/2023,0.128
20/07/2023,0.1
20/07/2023,0.0836
20/07/2023,0.0816
20/07/2023,0.078
20/07/2023,0.0729
20/07/2023,0.07
20/07/2023,0.0594
20/07/2023,0.0532
20/07/2023,0.05
20/07/2023,0.05
20/07/2023,0.0453
20/07/2023,0.045
20/07/2023,0.035
20/07/2023,0.026
21/07/2023,1.5
21/07/2023,0.9562
21/07/2023,0.2
21/07/2023,0.1247
21/07/2023,0.11
21/07/2023,0.103
21/07/2023,0.092
21/07/2023,0.0826
21/07/2023,0.06
21/07/2023,0.0525
21/07/2023,0.05
21/07/2023,0.05
21/07/2023,0.04
21/07/2023,0.005
22/07/2023,12.0
22/07/2023,4.2689
22/07/2023,1.0
22/07/2023,0.5
22/07/2023,0.5
22/07/2023,0.3
22/07/2023,0.15
22/07/2023,0.1274
22/07/2023,0.1
22/07/2023,0.092
22/07/2023,0.08
22/07/2023,0.07
22/07/2023,0.0528
22/07/2023,0.045
22/07/2023,0.02
23/07/2023,3.9725
23/07/2023,1.32
23/07/2023,0.2431
23/07/2023,0.184
23/07/2023,0.1224
23/07/2023,0.0735
23/07/2023,0.07
23/07/2023,0.0682
23/07/2023,0.0621
23/07/2023,0.06
23/07/2023,0.06
23/07/2023,0.0525
23/07/2023,0.05
23/07/2023,0.05
23/07/2023,0.0325
23/07/2023,0.0273
23/07/2023,0.022
23/07/2023,0.0188
24/07/2023,2.0
24/07/2023,1.5
24/07/2023,0.9921
24/07/2023,0.2321
24/07/2023,0.0966
24/07/2023,0.087
24/07/2023,0.0836
24/07/2023,0.08
24/07/2023,0.0507
24/07/2023,0.049
24/07/2023,0.0478
24/07/2023,0.045
24/07/2023,0.04
